Gene_ID	lncRNA_ID	Other_Name	Species	Ref_Genome_Vers	Chr	Start	End	Strand	Exon_Num	Type	Validate	Note	Source	PLEK	CPC	CREMA	RNAplonc	Experimental	Confidence Level
ATHA_LNC000536	ATHA_LNC000536.1		Arabidopsis_thaliana	TAIR10	Chr1	1009985	1010367	+	2	lncRNA	No		PLncDB	-2.18351	-1.56997	0.657900574269224	0.863	0	High
ATHA_LNC000566	ATHA_LNC000566.1		Arabidopsis_thaliana	TAIR10	Chr1	1479907	1481018	-	2	lncRNA	No		PLncDB	-0.473171	-1.56997	0.0344370341195986	0.852	0	High
ATHA_LNC000599	ATHA_LNC000599.1		Arabidopsis_thaliana	TAIR10	Chr1	2030143	2036224	-	3	lncRNA	No		PLncDB	-2.15786	-1.56997	0.0344370341195986	0.863	0	High
ATHA_LNC000601	ATHA_LNC000601.1		Arabidopsis_thaliana	TAIR10	Chr1	2034827	2036784	-	2	lncRNA	No		PLncDB	-2.01663	-1.56997	0.724747230070646	0.863	0	High
ATHA_LNC000601	ATHA_LNC000601.2		Arabidopsis_thaliana	TAIR10	Chr1	2034827	2036784	-	2	lncRNA	No		PLncDB	-1.96498	-1.56997	0.805511022240234	0.863	0	High
ATHA_LNC000601	ATHA_LNC000601.3		Arabidopsis_thaliana	TAIR10	Chr1	2034901	2036784	-	2	lncRNA	No		PLncDB	-2.2863700000000002	-1.56997	0.724747230070646	0.863	0	High
ATHA_LNC000603	ATHA_LNC000603.1		Arabidopsis_thaliana	TAIR10	Chr1	2046117	2046939	-	4	lncRNA	No		PLncDB	-1.9061400000000002	-1.56997	0.0344370341195986	0.863	0	High
ATHA_LNC000603	ATHA_LNC000603.2		Arabidopsis_thaliana	TAIR10	Chr1	2046122	2046739	-	3	lncRNA	No		PLncDB	-2.02481	-1.56997	0.0344370341195986	0.863	0	High
ATHA_LNC000604	ATHA_LNC000604.1		Arabidopsis_thaliana	TAIR10	Chr1	2047664	2048048	-	2	lncRNA	No		PLncDB	-2.14643	-1.56997	0.805511022240234	0.863	0	High
ATHA_LNC000608	ATHA_LNC000608.1		Arabidopsis_thaliana	TAIR10	Chr1	2048451	2049112	-	3	lncRNA	No		PLncDB	-2.98923	-1.56997	0.9998960310836039	0.863	0	High
ATHA_LNC000672	ATHA_LNC000672.1		Arabidopsis_thaliana	TAIR10	Chr1	2859997	2860528	-	3	lncRNA	No		PLncDB	-2.32194	-1.56997	0.9998960310836039	0.863	0	High
ATHA_LNC000672	ATHA_LNC000672.2		Arabidopsis_thaliana	TAIR10	Chr1	2860007	2860528	-	3	lncRNA	No		PLncDB	-2.30025	-1.56997	0.9998960310836039	0.863	0	High
ATHA_LNC000680	ATHA_LNC000680.1		Arabidopsis_thaliana	TAIR10	Chr1	2956679	2957163	+	3	lncRNA	No		PLncDB	-2.35914	-1.56997	0.736159394633712	0.863	0	High
ATHA_LNC000678	ATHA_LNC000678.1		Arabidopsis_thaliana	TAIR10	Chr1	3008936	3009789	-	3	lncRNA	No		PLncDB	-2.16506	-1.56997	0.9998960310836039	0.852	0	High
ATHA_LNC000678	ATHA_LNC000678.2		Arabidopsis_thaliana	TAIR10	Chr1	3008936	3009789	-	3	lncRNA	No		PLncDB	-2.34717	-0.804032	0.6809806918264051	0.852	0	High
ATHA_LNC000693	ATHA_LNC000693.1		Arabidopsis_thaliana	TAIR10	Chr1	3137979	3138589	+	3	lncRNA	No		PLncDB	-2.37566	-1.56997	0.0344370341195986	0.863	0	High
ATHA_LNC000693	ATHA_LNC000693.2		Arabidopsis_thaliana	TAIR10	Chr1	3137979	3138589	+	2	lncRNA	No		PLncDB	-2.3691400000000002	-1.56997	0.0344370341195986	0.863	0	High
ATHA_LNC000693	ATHA_LNC000693.3		Arabidopsis_thaliana	TAIR10	Chr1	3137983	3138589	+	3	lncRNA	No		PLncDB	-2.37013	-1.56997	0.0344370341195986	0.863	0	High
ATHA_LNC000693	ATHA_LNC000693.4		Arabidopsis_thaliana	TAIR10	Chr1	3138004	3138589	+	3	lncRNA	No		PLncDB	-2.37473	-1.56997	0.0344370341195986	0.863	0	High
ATHA_LNC000693	ATHA_LNC000693.5		Arabidopsis_thaliana	TAIR10	Chr1	3138015	3138589	+	3	lncRNA	No		PLncDB	-2.3567099999999996	-1.56997	0.0344370341195986	0.863	0	High
ATHA_LNC000705	ATHA_LNC000705.1		Arabidopsis_thaliana	TAIR10	Chr1	3289614	3290129	-	3	lncRNA	No		PLncDB	-1.9585700000000001	-1.56997	0.805511022240234	0.863	0	High
ATHA_LNC000709	ATHA_LNC000709.1		Arabidopsis_thaliana	TAIR10	Chr1	3336951	3337313	+	2	lncRNA	No		PLncDB	-2.2906400000000002	-1.56997	0.0344370341195986	0.863	0	High
ATHA_LNC000712	ATHA_LNC000712.1		Arabidopsis_thaliana	TAIR10	Chr1	3365680	3366022	-	2	lncRNA	No		PLncDB	-2.32784	-1.56997	0.736159394633712	0.863	0	High
ATHA_LNC000715	ATHA_LNC000715.1		Arabidopsis_thaliana	TAIR10	Chr1	3424692	3425305	+	3	lncRNA	No		PLncDB	-1.95714	-1.56997	0.9998960310836039	0.863	0	High
ATHA_LNC000733	ATHA_LNC000733.1		Arabidopsis_thaliana	TAIR10	Chr1	3664037	3665085	-	3	lncRNA	No		PLncDB	-0.580936	-1.56997	0.9998960310836039	0.852	0	High
ATHA_LNC000733	ATHA_LNC000733.2		Arabidopsis_thaliana	TAIR10	Chr1	3664258	3665085	-	3	lncRNA	No		PLncDB	-0.89385	-1.56997	0.9998960310836039	0.852	0	High
ATHA_LNC000747	ATHA_LNC000747.1		Arabidopsis_thaliana	TAIR10	Chr1	3813367	3813798	-	2	lncRNA	No		PLncDB	-2.4638400000000003	-1.56997	0.9998960310836039	0.863	0	High
ATHA_LNC000061	ATHA_LNC000061.1		Arabidopsis_thaliana	TAIR10	Chr1	4478123	4479047	+	3	lncRNA	No		PLncDB	-1.95343	-1.56997	0.0344370341195986	0.863	0	High
ATHA_LNC000072	ATHA_LNC000072.1		Arabidopsis_thaliana	TAIR10	Chr1	4658924	4663581	-	3	lncRNA	No		PLncDB	-1.9054900000000001	-1.56997	0.9998960310836039	0.863	0	High
ATHA_LNC000072	ATHA_LNC000072.2		Arabidopsis_thaliana	TAIR10	Chr1	4661094	4663581	-	3	lncRNA	No		PLncDB	-1.76715	-1.56997	0.9998960310836039	0.863	0	High
ATHA_LNC000072	ATHA_LNC000072.3		Arabidopsis_thaliana	TAIR10	Chr1	4661110	4663581	-	3	lncRNA	No		PLncDB	-1.80897	-1.56997	0.902139924461746	0.863	0	High
ATHA_LNC000072	ATHA_LNC000072.4		Arabidopsis_thaliana	TAIR10	Chr1	4661128	4663581	-	3	lncRNA	No		PLncDB	-1.91884	-1.56997	0.9998960310836039	0.863	0	High
ATHA_LNC000075	ATHA_LNC000075.1		Arabidopsis_thaliana	TAIR10	Chr1	4759073	4782966	-	3	lncRNA	No		PLncDB	-2.16751	-1.56997	0.724747230070646	0.863	0	High
ATHA_LNC000077	ATHA_LNC000077.2		Arabidopsis_thaliana	TAIR10	Chr1	4761174	4801288	-	3	lncRNA	No		PLncDB	-1.86865	-1.56997	0.998219011975943	0.863	0	High
ATHA_LNC000077	ATHA_LNC000077.1		Arabidopsis_thaliana	TAIR10	Chr1	4761174	4810288	-	3	lncRNA	No		PLncDB	-2.2930900000000003	-1.56997	0.736159394633712	0.863	0	High
ATHA_LNC000094	ATHA_LNC000094.1		Arabidopsis_thaliana	TAIR10	Chr1	5039418	5039667	-	2	lncRNA	No		PLncDB	-2.28511	-1.56997	0.736159394633712	0.863	0	High
ATHA_LNC000116	ATHA_LNC000116.1		Arabidopsis_thaliana	TAIR10	Chr1	5333830	5334149	+	2	lncRNA	No		PLncDB	-2.3153599999999996	-0.7595609999999999	0.657900574269224	0.863	0	High
ATHA_LNC000117	ATHA_LNC000117.1		Arabidopsis_thaliana	TAIR10	Chr1	5345880	5346225	+	2	lncRNA	No		PLncDB	-2.0677	-1.56997	0.999776117573748	0.863	0	High
ATHA_LNC000122	ATHA_LNC000122.1		Arabidopsis_thaliana	TAIR10	Chr1	5399419	5399879	-	2	lncRNA	No		PLncDB	-2.1351299999999998	-1.56997	0.0344370341195986	0.863	0	High
ATHA_LNC000149	ATHA_LNC000149.1		Arabidopsis_thaliana	TAIR10	Chr1	5593409	5593810	+	2	lncRNA	No		PLncDB	-2.06527	-1.56997	0.805511022240234	0.863	0	High
ATHA_LNC000178	ATHA_LNC000178.1		Arabidopsis_thaliana	TAIR10	Chr1	5856964	5857390	+	2	lncRNA	No		PLncDB	-2.21512	-1.56997	0.736159394633712	0.863	0	High
ATHA_LNC000181	ATHA_LNC000181.1		Arabidopsis_thaliana	TAIR10	Chr1	5894759	5895469	-	2	lncRNA	No		PLncDB	-1.99215	-1.56997	0.9998960310836039	0.863	0	High
ATHA_LNC000191	ATHA_LNC000191.1		Arabidopsis_thaliana	TAIR10	Chr1	6054749	6055378	+	3	lncRNA	No		PLncDB	-3.167	-1.56997	0.990911290235174	0.863	0	High
ATHA_LNC000192	ATHA_LNC000192.1		Arabidopsis_thaliana	TAIR10	Chr1	6055401	6056137	+	3	lncRNA	No		PLncDB	-2.04215	-1.56997	0.9998960310836039	0.863	0	High
ATHA_LNC000199	ATHA_LNC000199.1		Arabidopsis_thaliana	TAIR10	Chr1	6185195	6186115	-	2	lncRNA	No		PLncDB	-1.25853	-1.56997	0.9825150128345709	0.852	0	High
ATHA_LNC000212	ATHA_LNC000212.1		Arabidopsis_thaliana	TAIR10	Chr1	6420016	6420351	+	2	lncRNA	No		PLncDB	-2.32855	-1.56997	0.0344370341195986	0.863	0	High
ATHA_LNC000226	ATHA_LNC000226.1		Arabidopsis_thaliana	TAIR10	Chr1	6619083	6620223	-	2	lncRNA	No		PLncDB	-2.11116	-1.56997	0.0344370341195986	0.863	0	High
ATHA_LNC000275	ATHA_LNC000275.1		Arabidopsis_thaliana	TAIR10	Chr1	7285309	7285761	-	2	lncRNA	No		PLncDB	-2.17895	-1.56997	0.0344370341195986	0.863	0	High
ATHA_LNC000285	ATHA_LNC000285.1		Arabidopsis_thaliana	TAIR10	Chr1	7436017	7446992	-	3	lncRNA	No		PLncDB	-1.46581	-1.56997	0.9998960310836039	0.863	0	High
ATHA_LNC000278	ATHA_LNC000278.4		Arabidopsis_thaliana	TAIR10	Chr1	7453565	7454929	+	4	lncRNA	No		PLncDB	-2.2889	-1.56997	0.0344370341195986	0.782	0	Medium
ATHA_LNC000278	ATHA_LNC000278.5		Arabidopsis_thaliana	TAIR10	Chr1	7453565	7454929	+	4	lncRNA	No		PLncDB	-2.2717099999999997	-1.56997	0.0344370341195986	0.852	0	High
ATHA_LNC000278	ATHA_LNC000278.2		Arabidopsis_thaliana	TAIR10	Chr1	7453565	7454941	+	3	lncRNA	No		PLncDB	-2.2927	-1.56997	0.0344370341195986	0.863	0	High
ATHA_LNC000278	ATHA_LNC000278.3		Arabidopsis_thaliana	TAIR10	Chr1	7453565	7454941	+	2	lncRNA	No		PLncDB	-2.3128900000000003	-1.56997	0.0344370341195986	0.863	0	High
ATHA_LNC000278	ATHA_LNC000278.1		Arabidopsis_thaliana	TAIR10	Chr1	7453565	7546337	+	4	lncRNA	No		PLncDB	-2.31298	-1.56997	0.0344370341195986	0.852	0	High
ATHA_LNC000278	ATHA_LNC000278.10		Arabidopsis_thaliana	TAIR10	Chr1	7453567	7454888	+	4	lncRNA	No		PLncDB	-2.30138	-1.56997	0.0344370341195986	0.863	0	High
ATHA_LNC000278	ATHA_LNC000278.11		Arabidopsis_thaliana	TAIR10	Chr1	7453567	7454888	+	4	lncRNA	No		PLncDB	-2.30924	-1.56997	0.0344370341195986	0.863	0	High
ATHA_LNC000278	ATHA_LNC000278.12		Arabidopsis_thaliana	TAIR10	Chr1	7453567	7454888	+	3	lncRNA	No		PLncDB	-2.30337	-1.56997	0.0344370341195986	0.863	0	High
ATHA_LNC000278	ATHA_LNC000278.13		Arabidopsis_thaliana	TAIR10	Chr1	7453567	7454888	+	3	lncRNA	No		PLncDB	-2.29062	-1.56997	0.0344370341195986	0.863	0	High
ATHA_LNC000278	ATHA_LNC000278.6		Arabidopsis_thaliana	TAIR10	Chr1	7453567	7454888	+	5	lncRNA	No		PLncDB	-2.24782	-1.56997	0.0344370341195986	0.863	0	High
ATHA_LNC000278	ATHA_LNC000278.7		Arabidopsis_thaliana	TAIR10	Chr1	7453567	7454888	+	5	lncRNA	No		PLncDB	-2.26891	-1.56997	0.0344370341195986	0.863	0	High
ATHA_LNC000278	ATHA_LNC000278.8		Arabidopsis_thaliana	TAIR10	Chr1	7453567	7454888	+	4	lncRNA	No		PLncDB	-2.2811	-1.56997	0.0344370341195986	0.863	0	High
ATHA_LNC000278	ATHA_LNC000278.9		Arabidopsis_thaliana	TAIR10	Chr1	7453567	7486363	+	5	lncRNA	No		PLncDB	-2.212	-1.56997	0.0344370341195986	0.863	0	High
ATHA_LNC000278	ATHA_LNC000278.14		Arabidopsis_thaliana	TAIR10	Chr1	7453568	7454929	+	4	lncRNA	No		PLncDB	-2.3094799999999998	-1.56997	0.0344370341195986	0.852	0	High
ATHA_LNC000278	ATHA_LNC000278.15		Arabidopsis_thaliana	TAIR10	Chr1	7453570	7536335	+	5	lncRNA	No		PLncDB	-2.32139	-1.56997	0.0344370341195986	0.852	0	High
ATHA_LNC000278	ATHA_LNC000278.16		Arabidopsis_thaliana	TAIR10	Chr1	7453574	7454929	+	3	lncRNA	No		PLncDB	-2.26642	-1.56997	0.0344370341195986	0.863	0	High
ATHA_LNC000278	ATHA_LNC000278.18		Arabidopsis_thaliana	TAIR10	Chr1	7453578	7454498	+	3	lncRNA	No		PLncDB	-2.31501	-1.56997	0.0344370341195986	0.863	0	High
ATHA_LNC000278	ATHA_LNC000278.19		Arabidopsis_thaliana	TAIR10	Chr1	7453578	7454864	+	4	lncRNA	No		PLncDB	-2.29913	-1.56997	0.0344370341195986	0.863	0	High
ATHA_LNC000278	ATHA_LNC000278.20		Arabidopsis_thaliana	TAIR10	Chr1	7453578	7454864	+	4	lncRNA	No		PLncDB	-2.2944299999999997	-1.56997	0.0344370341195986	0.863	0	High
ATHA_LNC000278	ATHA_LNC000278.21		Arabidopsis_thaliana	TAIR10	Chr1	7453578	7454864	+	3	lncRNA	No		PLncDB	-2.30709	-1.56997	0.0344370341195986	0.863	0	High
ATHA_LNC000278	ATHA_LNC000278.17		Arabidopsis_thaliana	TAIR10	Chr1	7453578	7486363	+	4	lncRNA	No		PLncDB	-2.39678	-1.56997	0.0344370341195986	0.863	0	High
ATHA_LNC000278	ATHA_LNC000278.23		Arabidopsis_thaliana	TAIR10	Chr1	7453580	7454487	+	2	lncRNA	No		PLncDB	-2.2856	-1.56997	0.0344370341195986	0.863	0	High
ATHA_LNC000278	ATHA_LNC000278.22		Arabidopsis_thaliana	TAIR10	Chr1	7453580	7454929	+	5	lncRNA	No		PLncDB	-2.2913799999999998	-1.56997	0.0344370341195986	0.782	0	Medium
ATHA_LNC000278	ATHA_LNC000278.24		Arabidopsis_thaliana	TAIR10	Chr1	7453608	7454498	+	4	lncRNA	No		PLncDB	-2.33507	-0.657856	0.0344370341195986	0.863	0	High
ATHA_LNC000278	ATHA_LNC000278.25		Arabidopsis_thaliana	TAIR10	Chr1	7453644	7471376	+	4	lncRNA	No		PLncDB	-2.32177	-1.56997	0.0344370341195986	0.863	0	High
ATHA_LNC000278	ATHA_LNC000278.26		Arabidopsis_thaliana	TAIR10	Chr1	7453644	7471376	+	4	lncRNA	No		PLncDB	-2.3335	-1.56997	0.0344370341195986	0.863	0	High
ATHA_LNC000278	ATHA_LNC000278.27		Arabidopsis_thaliana	TAIR10	Chr1	7453677	7454993	+	4	lncRNA	No		PLncDB	-2.28992	-1.56997	0.998219011975943	0.852	0	High
ATHA_LNC000278	ATHA_LNC000278.28		Arabidopsis_thaliana	TAIR10	Chr1	7453677	7454993	+	5	lncRNA	No		PLncDB	-2.31251	-1.56997	0.0344370341195986	0.852	0	High
ATHA_LNC000278	ATHA_LNC000278.29		Arabidopsis_thaliana	TAIR10	Chr1	7453677	7454993	+	5	lncRNA	No		PLncDB	-2.28798	-0.8456440000000001	0.0344370341195986	0.782	0	Medium
ATHA_LNC000278	ATHA_LNC000278.36		Arabidopsis_thaliana	TAIR10	Chr1	7453678	7454864	+	4	lncRNA	No		PLncDB	-2.30993	-1.56997	0.0344370341195986	0.782	0	Medium
ATHA_LNC000278	ATHA_LNC000278.31		Arabidopsis_thaliana	TAIR10	Chr1	7453678	7454957	+	4	lncRNA	No		PLncDB	-2.27599	-1.56997	0.0344370341195986	0.852	0	High
ATHA_LNC000278	ATHA_LNC000278.30		Arabidopsis_thaliana	TAIR10	Chr1	7453678	7454993	+	4	lncRNA	No		PLncDB	-2.3318	-1.56997	0.0344370341195986	0.863	0	High
ATHA_LNC000278	ATHA_LNC000278.32		Arabidopsis_thaliana	TAIR10	Chr1	7453678	7454993	+	4	lncRNA	No		PLncDB	-2.3793599999999997	-1.56997	0.0344370341195986	0.863	0	High
ATHA_LNC000278	ATHA_LNC000278.33		Arabidopsis_thaliana	TAIR10	Chr1	7453678	7454993	+	5	lncRNA	No		PLncDB	-2.3779	-1.56997	0.0344370341195986	0.863	0	High
ATHA_LNC000278	ATHA_LNC000278.35		Arabidopsis_thaliana	TAIR10	Chr1	7453678	7454993	+	4	lncRNA	No		PLncDB	-2.29066	-1.56997	0.0344370341195986	0.782	0	Medium
ATHA_LNC000278	ATHA_LNC000278.34		Arabidopsis_thaliana	TAIR10	Chr1	7453678	7471486	+	3	lncRNA	No		PLncDB	-2.32068	-1.56997	0.805511022240234	0.863	0	High
ATHA_LNC000278	ATHA_LNC000278.37		Arabidopsis_thaliana	TAIR10	Chr1	7453686	7454929	+	5	lncRNA	No		PLncDB	-2.30432	-1.56997	0.0344370341195986	0.782	0	Medium
ATHA_LNC000278	ATHA_LNC000278.39		Arabidopsis_thaliana	TAIR10	Chr1	7453687	7454929	+	3	lncRNA	No		PLncDB	-2.2947	-1.56997	0.990911290235174	0.863	0	High
ATHA_LNC000278	ATHA_LNC000278.40		Arabidopsis_thaliana	TAIR10	Chr1	7453687	7454957	+	3	lncRNA	No		PLncDB	-2.2580400000000003	-1.56997	0.0344370341195986	0.863	0	High
ATHA_LNC000278	ATHA_LNC000278.41		Arabidopsis_thaliana	TAIR10	Chr1	7453687	7454957	+	4	lncRNA	No		PLncDB	-2.2976099999999997	-1.56997	0.0344370341195986	0.852	0	High
ATHA_LNC000278	ATHA_LNC000278.38		Arabidopsis_thaliana	TAIR10	Chr1	7453687	7454993	+	5	lncRNA	No		PLncDB	-2.3055	-1.56997	0.0344370341195986	0.863	0	High
ATHA_LNC000278	ATHA_LNC000278.42		Arabidopsis_thaliana	TAIR10	Chr1	7453695	7454929	+	3	lncRNA	No		PLncDB	-2.31849	-1.56997	0.9998960310836039	0.863	0	High
ATHA_LNC000278	ATHA_LNC000278.43		Arabidopsis_thaliana	TAIR10	Chr1	7453696	7454888	+	4	lncRNA	No		PLncDB	-2.32163	-1.56997	0.0344370341195986	0.863	0	High
ATHA_LNC000278	ATHA_LNC000278.44		Arabidopsis_thaliana	TAIR10	Chr1	7453696	7454888	+	4	lncRNA	No		PLncDB	-2.31822	-1.56997	0.0344370341195986	0.863	0	High
ATHA_LNC000278	ATHA_LNC000278.45		Arabidopsis_thaliana	TAIR10	Chr1	7453696	7454888	+	4	lncRNA	No		PLncDB	-2.31621	-1.56997	0.0344370341195986	0.863	0	High
ATHA_LNC000278	ATHA_LNC000278.46		Arabidopsis_thaliana	TAIR10	Chr1	7453696	7454888	+	4	lncRNA	No		PLncDB	-2.3169299999999997	-1.56997	0.0344370341195986	0.863	0	High
ATHA_LNC000278	ATHA_LNC000278.47		Arabidopsis_thaliana	TAIR10	Chr1	7453699	7454941	+	3	lncRNA	No		PLncDB	-2.33233	-1.56997	0.0344370341195986	0.863	0	High
ATHA_LNC000278	ATHA_LNC000278.48		Arabidopsis_thaliana	TAIR10	Chr1	7453715	7454864	+	5	lncRNA	No		PLncDB	-2.3241	-1.56997	0.684384390980629	0.852	0	High
ATHA_LNC000278	ATHA_LNC000278.49		Arabidopsis_thaliana	TAIR10	Chr1	7453715	7454929	+	4	lncRNA	No		PLncDB	-2.32178	-1.56997	0.0344370341195986	0.852	0	High
ATHA_LNC000278	ATHA_LNC000278.50		Arabidopsis_thaliana	TAIR10	Chr1	7453731	7454929	+	4	lncRNA	No		PLncDB	-2.3290599999999997	-1.56997	0.0344370341195986	0.863	0	High
ATHA_LNC000278	ATHA_LNC000278.51		Arabidopsis_thaliana	TAIR10	Chr1	7453733	7530251	+	4	lncRNA	No		PLncDB	-2.31005	-1.56997	0.0344370341195986	0.863	0	High
ATHA_LNC000278	ATHA_LNC000278.52		Arabidopsis_thaliana	TAIR10	Chr1	7453739	7454753	+	4	lncRNA	No		PLncDB	-2.32491	-1.56997	0.0344370341195986	0.863	0	High
ATHA_LNC000278	ATHA_LNC000278.53		Arabidopsis_thaliana	TAIR10	Chr1	7453760	7486363	+	5	lncRNA	No		PLncDB	-2.3223700000000003	-1.56997	0.0344370341195986	0.863	0	High
ATHA_LNC000278	ATHA_LNC000278.54		Arabidopsis_thaliana	TAIR10	Chr1	7453761	7454929	+	4	lncRNA	No		PLncDB	-2.3216099999999997	-1.56997	0.0344370341195986	0.852	0	High
ATHA_LNC000278	ATHA_LNC000278.55		Arabidopsis_thaliana	TAIR10	Chr1	7453761	7454929	+	4	lncRNA	No		PLncDB	-2.32461	-1.56997	0.0344370341195986	0.863	0	High
ATHA_LNC000278	ATHA_LNC000278.56		Arabidopsis_thaliana	TAIR10	Chr1	7453761	7454929	+	3	lncRNA	No		PLncDB	-2.32805	-1.56997	0.9998960310836039	0.863	0	High
ATHA_LNC000278	ATHA_LNC000278.57		Arabidopsis_thaliana	TAIR10	Chr1	7453762	7454864	+	4	lncRNA	No		PLncDB	-2.3254	-1.56997	0.0344370341195986	0.863	0	High
ATHA_LNC000278	ATHA_LNC000278.58		Arabidopsis_thaliana	TAIR10	Chr1	7453780	7454870	+	4	lncRNA	No		PLncDB	-2.3266	-1.56997	0.0344370341195986	0.863	0	High
ATHA_LNC000278	ATHA_LNC000278.59		Arabidopsis_thaliana	TAIR10	Chr1	7453832	7454929	+	4	lncRNA	No		PLncDB	-2.32628	-1.56997	0.0344370341195986	0.863	0	High
ATHA_LNC000278	ATHA_LNC000278.60		Arabidopsis_thaliana	TAIR10	Chr1	7453923	7454929	+	3	lncRNA	No		PLncDB	-2.32767	-1.56997	0.9998960310836039	0.863	0	High
ATHA_LNC000278	ATHA_LNC000278.61		Arabidopsis_thaliana	TAIR10	Chr1	7453923	7473796	+	3	lncRNA	No		PLncDB	-2.32744	-1.56997	0.0344370341195986	0.863	0	High
ATHA_LNC000278	ATHA_LNC000278.62		Arabidopsis_thaliana	TAIR10	Chr1	7453925	7454888	+	3	lncRNA	No		PLncDB	-2.32722	-1.56997	0.0344370341195986	0.852	0	High
ATHA_LNC000278	ATHA_LNC000278.64		Arabidopsis_thaliana	TAIR10	Chr1	7453926	7454570	+	3	lncRNA	No		PLncDB	-2.3285	-1.56997	0.0344370341195986	0.863	0	High
